OID,DID,day_type,day_part,odvolume,odtime,mode,date_range
571,641,1,0,1,,TRU,2019_YR
571,651,1,0,145,3156.0,TRU,2019_YR
571,664,1,0,1,,TRU,2019_YR
571,671,1,0,5,,TRU,2019_YR
571,681,1,0,12,,TRU,2019_YR
571,691,1,0,1,,TRU,2019_YR
571,81,1,0,32,,TRU,2019_YR
571,91,1,0,143,5617.0,TRU,2019_YR
572,101,1,0,19,5592.0,TRU,2019_YR
572,102,1,0,2,,TRU,2019_YR
572,11,1,0,2,,TRU,2019_YR
572,111,1,0,41,5607.0,TRU,2019_YR
572,112,1,0,4,,TRU,2019_YR
572,121,1,0,34,4972.0,TRU,2019_YR
572,122,1,0,1,,TRU,2019_YR
572,131,1,0,4,,TRU,2019_YR
572,132,1,0,7,,TRU,2019_YR
572,133,1,0,1,,TRU,2019_YR
572,181,1,0,25,,TRU,2019_YR
572,182,1,0,9,,TRU,2019_YR
572,191,1,0,4,,TRU,2019_YR
572,192,1,0,2,,TRU,2019_YR
572,201,1,0,2,,TRU,2019_YR
572,202,1,0,36,3913.0,TRU,2019_YR
572,21,1,0,4,,TRU,2019_YR
572,211,1,0,18,4436.0,TRU,2019_YR
572,212,1,0,8,,TRU,2019_YR
572,221,1,0,5,,TRU,2019_YR
572,222,1,0,15,3316.0,TRU,2019_YR
572,231,1,0,15,3409.0,TRU,2019_YR
572,232,1,0,70,3667.0,TRU,2019_YR
572,261,1,0,21,,TRU,2019_YR
572,271,1,0,38,3874.0,TRU,2019_YR
572,281,1,0,38,3309.0,TRU,2019_YR
572,291,1,0,16,3520.0,TRU,2019_YR
572,292,1,0,142,3503.0,TRU,2019_YR
572,301,1,0,623,3336.0,TRU,2019_YR
572,302,1,0,249,3180.0,TRU,2019_YR
572,31,1,0,39,6130.0,TRU,2019_YR
572,311,1,0,116,3437.0,TRU,2019_YR
572,312,1,0,210,3255.0,TRU,2019_YR
572,313,1,0,326,2866.0,TRU,2019_YR
572,32,1,0,5,,TRU,2019_YR
572,321,1,0,26,3345.0,TRU,2019_YR
572,331,1,0,70,2944.0,TRU,2019_YR
572,332,1,0,12,,TRU,2019_YR
572,333,1,0,5,,TRU,2019_YR
572,334,1,0,5,,TRU,2019_YR
572,335,1,0,1,,TRU,2019_YR
572,336,1,0,7,,TRU,2019_YR
572,338,1,0,2,,TRU,2019_YR
572,339,1,0,1,,TRU,2019_YR
572,341,1,0,180,2818.0,TRU,2019_YR
572,351,1,0,22,2998.0,TRU,2019_YR
572,352,1,0,46,2994.0,TRU,2019_YR
572,361,1,0,3,,TRU,2019_YR
572,381,1,0,7,,TRU,2019_YR
572,391,1,0,14,3867.0,TRU,2019_YR
572,401,1,0,101,2793.0,TRU,2019_YR
572,41,1,0,14,,TRU,2019_YR
572,411,1,0,112,3184.0,TRU,2019_YR
572,412,1,0,80,2438.0,TRU,2019_YR
572,421,1,0,29,2125.0,TRU,2019_YR
572,422,1,0,105,2048.0,TRU,2019_YR
572,423,1,0,41,2711.0,TRU,2019_YR
572,424,1,0,1,,TRU,2019_YR
572,431,1,0,116,2146.0,TRU,2019_YR
572,432,1,0,34,2181.0,TRU,2019_YR
572,433,1,0,62,1754.0,TRU,2019_YR
572,434,1,0,34,2367.0,TRU,2019_YR
572,441,1,0,55,2448.0,TRU,2019_YR
572,442,1,0,7,,TRU,2019_YR
572,451,1,0,82,2094.0,TRU,2019_YR
572,452,1,0,17,2542.0,TRU,2019_YR
572,461,1,0,266,1676.0,TRU,2019_YR
572,471,1,0,3,,TRU,2019_YR
572,491,1,0,1,,TRU,2019_YR
572,501,1,0,13,3722.0,TRU,2019_YR
572,511,1,0,45,2979.0,TRU,2019_YR
572,512,1,0,109,2716.0,TRU,2019_YR
572,521,1,0,2,,TRU,2019_YR
572,522,1,0,99,2350.0,TRU,2019_YR
572,523,1,0,106,2237.0,TRU,2019_YR
572,531,1,0,567,2042.0,TRU,2019_YR
572,532,1,0,110,1988.0,TRU,2019_YR
572,541,1,0,235,1473.0,TRU,2019_YR
572,542,1,0,249,1589.0,TRU,2019_YR
572,551,1,0,301,1608.0,TRU,2019_YR
572,561,1,0,691,941.0,TRU,2019_YR
572,562,1,0,806,1085.0,TRU,2019_YR
572,571,1,0,2543,798.0,TRU,2019_YR
572,572,1,0,477,647.0,TRU,2019_YR
572,581,1,0,138,1186.0,TRU,2019_YR
572,582,1,0,19,1942.0,TRU,2019_YR
572,583,1,0,1182,1113.0,TRU,2019_YR
572,584,1,0,1014,901.0,TRU,2019_YR
572,585,1,0,38,1142.0,TRU,2019_YR
572,591,1,0,328,1521.0,TRU,2019_YR
572,592,1,0,4,,TRU,2019_YR
572,593,1,0,39,1915.0,TRU,2019_YR
572,594,1,0,11,,TRU,2019_YR
572,601,1,0,368,1705.0,TRU,2019_YR
572,602,1,0,527,1829.0,TRU,2019_YR
572,603,1,0,245,1936.0,TRU,2019_YR
572,611,1,0,38,2351.0,TRU,2019_YR
572,612,1,0,188,2461.0,TRU,2019_YR
572,621,1,0,351,2366.0,TRU,2019_YR
572,631,1,0,7,,TRU,2019_YR
572,641,1,0,2,,TRU,2019_YR
572,651,1,0,2,,TRU,2019_YR
572,671,1,0,4,,TRU,2019_YR
572,681,1,0,13,,TRU,2019_YR
572,721,1,0,7,,TRU,2019_YR
572,81,1,0,5,,TRU,2019_YR
572,91,1,0,23,5206.0,TRU,2019_YR
581,101,1,0,8,,TRU,2019_YR
581,111,1,0,20,5733.0,TRU,2019_YR
581,112,1,0,1,,TRU,2019_YR
581,121,1,0,9,,TRU,2019_YR
581,131,1,0,3,,TRU,2019_YR
581,181,1,0,4,,TRU,2019_YR
581,182,1,0,2,,TRU,2019_YR
581,202,1,0,2,,TRU,2019_YR
581,21,1,0,2,,TRU,2019_YR
581,211,1,0,3,,TRU,2019_YR
581,212,1,0,3,,TRU,2019_YR
581,221,1,0,5,,TRU,2019_YR
581,222,1,0,2,,TRU,2019_YR
581,231,1,0,7,,TRU,2019_YR
581,232,1,0,87,3755.0,TRU,2019_YR
581,261,1,0,17,3872.0,TRU,2019_YR
581,271,1,0,5,,TRU,2019_YR
581,281,1,0,10,,TRU,2019_YR
581,291,1,0,5,,TRU,2019_YR
581,292,1,0,26,3736.0,TRU,2019_YR
581,301,1,0,104,3748.0,TRU,2019_YR
581,302,1,0,21,3199.0,TRU,2019_YR
581,31,1,0,7,,TRU,2019_YR
581,311,1,0,54,3701.0,TRU,2019_YR
581,312,1,0,13,,TRU,2019_YR
581,313,1,0,74,3158.0,TRU,2019_YR
581,321,1,0,14,3208.0,TRU,2019_YR
581,331,1,0,15,,TRU,2019_YR
581,332,1,0,4,,TRU,2019_YR
581,333,1,0,5,,TRU,2019_YR
581,334,1,0,12,,TRU,2019_YR
581,335,1,0,1,,TRU,2019_YR
581,339,1,0,1,,TRU,2019_YR
581,341,1,0,50,2882.0,TRU,2019_YR
581,351,1,0,5,,TRU,2019_YR
581,352,1,0,2,,TRU,2019_YR
581,361,1,0,9,,TRU,2019_YR
581,391,1,0,29,3958.0,TRU,2019_YR
581,401,1,0,49,3267.0,TRU,2019_YR
581,411,1,0,24,3444.0,TRU,2019_YR
581,412,1,0,65,3173.0,TRU,2019_YR
581,421,1,0,9,,TRU,2019_YR
581,422,1,0,14,2713.0,TRU,2019_YR
581,423,1,0,27,3293.0,TRU,2019_YR
581,431,1,0,10,,TRU,2019_YR
581,432,1,0,5,,TRU,2019_YR
581,433,1,0,15,2574.0,TRU,2019_YR
581,434,1,0,16,3860.0,TRU,2019_YR
581,441,1,0,24,2732.0,TRU,2019_YR
581,442,1,0,5,,TRU,2019_YR
581,451,1,0,23,2504.0,TRU,2019_YR
581,452,1,0,2,,TRU,2019_YR
581,461,1,0,68,2616.0,TRU,2019_YR
581,491,1,0,1,,TRU,2019_YR
581,501,1,0,1,,TRU,2019_YR
581,511,1,0,4,,TRU,2019_YR
581,512,1,0,6,,TRU,2019_YR
581,522,1,0,14,2717.0,TRU,2019_YR
581,523,1,0,3,,TRU,2019_YR
581,531,1,0,133,2512.0,TRU,2019_YR
581,532,1,0,20,2375.0,TRU,2019_YR
581,541,1,0,67,2145.0,TRU,2019_YR
581,542,1,0,231,2416.0,TRU,2019_YR
581,551,1,0,20,2468.0,TRU,2019_YR
581,561,1,0,56,1568.0,TRU,2019_YR
581,562,1,0,96,1692.0,TRU,2019_YR
581,571,1,0,225,1408.0,TRU,2019_YR
581,572,1,0,142,1128.0,TRU,2019_YR
581,581,1,0,847,484.0,TRU,2019_YR
581,582,1,0,20,1213.0,TRU,2019_YR
581,583,1,0,942,1056.0,TRU,2019_YR
581,584,1,0,356,1076.0,TRU,2019_YR
581,585,1,0,64,739.0,TRU,2019_YR
581,591,1,0,1307,747.0,TRU,2019_YR
581,592,1,0,35,1094.0,TRU,2019_YR
581,593,1,0,454,909.0,TRU,2019_YR
581,594,1,0,46,1064.0,TRU,2019_YR
581,601,1,0,178,1219.0,TRU,2019_YR
581,602,1,0,676,1119.0,TRU,2019_YR
581,603,1,0,219,1393.0,TRU,2019_YR
581,611,1,0,16,1911.0,TRU,2019_YR
581,612,1,0,84,1711.0,TRU,2019_YR
581,621,1,0,146,1786.0,TRU,2019_YR
581,631,1,0,3,,TRU,2019_YR
581,641,1,0,1,,TRU,2019_YR
581,664,1,0,1,,TRU,2019_YR
581,681,1,0,4,,TRU,2019_YR
581,691,1,0,1,,TRU,2019_YR
581,91,1,0,5,,TRU,2019_YR
582,101,1,0,2,,TRU,2019_YR
582,121,1,0,13,,TRU,2019_YR
582,131,1,0,2,,TRU,2019_YR
582,181,1,0,1,,TRU,2019_YR
582,201,1,0,1,,TRU,2019_YR
582,202,1,0,3,,TRU,2019_YR
582,221,1,0,1,,TRU,2019_YR
582,222,1,0,4,,TRU,2019_YR
582,231,1,0,2,,TRU,2019_YR
582,232,1,0,6,,TRU,2019_YR
582,261,1,0,2,,TRU,2019_YR
582,271,1,0,1,,TRU,2019_YR
582,281,1,0,1,,TRU,2019_YR
582,292,1,0,1,,TRU,2019_YR
582,301,1,0,42,3930.0,TRU,2019_YR
582,302,1,0,54,4149.0,TRU,2019_YR
582,31,1,0,3,,TRU,2019_YR
582,311,1,0,5,,TRU,2019_YR
582,312,1,0,5,,TRU,2019_YR
582,313,1,0,14,,TRU,2019_YR
582,321,1,0,8,,TRU,2019_YR
582,331,1,0,22,,TRU,2019_YR
582,332,1,0,1,,TRU,2019_YR
582,333,1,0,1,,TRU,2019_YR
582,338,1,0,1,,TRU,2019_YR
582,339,1,0,1,,TRU,2019_YR
582,341,1,0,8,,TRU,2019_YR
582,351,1,0,1,,TRU,2019_YR
582,352,1,0,1,,TRU,2019_YR
582,401,1,0,2,,TRU,2019_YR
582,411,1,0,2,,TRU,2019_YR
582,412,1,0,9,,TRU,2019_YR
582,421,1,0,1,,TRU,2019_YR
582,422,1,0,1,,TRU,2019_YR
582,423,1,0,4,,TRU,2019_YR
582,424,1,0,1,,TRU,2019_YR
582,431,1,0,1,,TRU,2019_YR
582,433,1,0,1,,TRU,2019_YR
582,441,1,0,7,,TRU,2019_YR
582,442,1,0,1,,TRU,2019_YR
582,451,1,0,3,,TRU,2019_YR
582,452,1,0,1,,TRU,2019_YR
582,461,1,0,9,,TRU,2019_YR
582,511,1,0,9,,TRU,2019_YR
582,512,1,0,1,,TRU,2019_YR
582,531,1,0,2,,TRU,2019_YR
582,532,1,0,3,,TRU,2019_YR
582,541,1,0,28,2056.0,TRU,2019_YR
582,542,1,0,3,,TRU,2019_YR
582,551,1,0,9,,TRU,2019_YR
582,561,1,0,13,1847.0,TRU,2019_YR
582,562,1,0,5,,TRU,2019_YR
582,571,1,0,27,1878.0,TRU,2019_YR
582,572,1,0,26,1818.0,TRU,2019_YR
582,581,1,0,11,,TRU,2019_YR
582,582,1,0,87,514.0,TRU,2019_YR
582,583,1,0,305,721.0,TRU,2019_YR
582,584,1,0,72,1243.0,TRU,2019_YR
582,585,1,0,4,,TRU,2019_YR
582,591,1,0,226,821.0,TRU,2019_YR
582,592,1,0,563,516.0,TRU,2019_YR
582,593,1,0,64,818.0,TRU,2019_YR
582,594,1,0,71,582.0,TRU,2019_YR
582,601,1,0,74,1594.0,TRU,2019_YR
582,602,1,0,97,1496.0,TRU,2019_YR
582,603,1,0,18,1673.0,TRU,2019_YR
582,612,1,0,9,,TRU,2019_YR
582,621,1,0,10,,TRU,2019_YR
582,681,1,0,10,,TRU,2019_YR
582,691,1,0,1,,TRU,2019_YR
582,721,1,0,1,,TRU,2019_YR
582,91,1,0,2,,TRU,2019_YR
583,101,1,0,285,5819.0,TRU,2019_YR
583,102,1,0,29,6071.0,TRU,2019_YR
583,11,1,0,12,,TRU,2019_YR
583,111,1,0,61,5404.0,TRU,2019_YR
583,112,1,0,17,5417.0,TRU,2019_YR
583,121,1,0,146,5397.0,TRU,2019_YR
583,122,1,0,18,5398.0,TRU,2019_YR
583,131,1,0,36,5124.0,TRU,2019_YR
583,132,1,0,47,4830.0,TRU,2019_YR
583,133,1,0,1,,TRU,2019_YR
583,181,1,0,83,5012.0,TRU,2019_YR
583,182,1,0,21,5087.0,TRU,2019_YR
583,191,1,0,9,,TRU,2019_YR
583,192,1,0,17,,TRU,2019_YR
583,201,1,0,17,4916.0,TRU,2019_YR
583,202,1,0,184,4451.0,TRU,2019_YR
583,21,1,0,3,,TRU,2019_YR
583,211,1,0,49,4788.0,TRU,2019_YR
583,212,1,0,60,4415.0,TRU,2019_YR
583,221,1,0,38,3991.0,TRU,2019_YR
583,222,1,0,89,3942.0,TRU,2019_YR
583,231,1,0,309,3910.0,TRU,2019_YR
583,232,1,0,798,3386.0,TRU,2019_YR
583,261,1,0,64,3446.0,TRU,2019_YR
583,271,1,0,162,3829.0,TRU,2019_YR
583,281,1,0,204,3742.0,TRU,2019_YR
583,291,1,0,154,3054.0,TRU,2019_YR
583,292,1,0,255,3884.0,TRU,2019_YR
583,301,1,0,1301,3570.0,TRU,2019_YR
583,302,1,0,592,3393.0,TRU,2019_YR
583,31,1,0,130,6636.0,TRU,2019_YR
583,311,1,0,570,3502.0,TRU,2019_YR
583,312,1,0,429,3214.0,TRU,2019_YR
583,313,1,0,1030,2778.0,TRU,2019_YR
583,314,1,0,4,,TRU,2019_YR
583,32,1,0,14,,TRU,2019_YR
583,321,1,0,112,3331.0,TRU,2019_YR
583,331,1,0,321,3023.0,TRU,2019_YR
583,332,1,0,49,3368.0,TRU,2019_YR
583,333,1,0,66,3469.0,TRU,2019_YR
583,334,1,0,172,3509.0,TRU,2019_YR
583,335,1,0,10,,TRU,2019_YR
583,336,1,0,61,3533.0,TRU,2019_YR
583,337,1,0,3,,TRU,2019_YR
583,338,1,0,7,,TRU,2019_YR
583,339,1,0,7,,TRU,2019_YR
583,341,1,0,1010,2963.0,TRU,2019_YR
583,351,1,0,190,3230.0,TRU,2019_YR
583,352,1,0,138,3194.0,TRU,2019_YR
583,361,1,0,39,3355.0,TRU,2019_YR
583,381,1,0,3,,TRU,2019_YR
583,391,1,0,70,3231.0,TRU,2019_YR
583,401,1,0,511,2859.0,TRU,2019_YR
583,41,1,0,48,6069.0,TRU,2019_YR
583,411,1,0,513,3043.0,TRU,2019_YR
583,412,1,0,722,2609.0,TRU,2019_YR
583,421,1,0,163,2675.0,TRU,2019_YR
583,422,1,0,351,2301.0,TRU,2019_YR
583,423,1,0,261,2816.0,TRU,2019_YR
583,424,1,0,7,,TRU,2019_YR
583,431,1,0,248,2003.0,TRU,2019_YR
583,432,1,0,175,2301.0,TRU,2019_YR
583,433,1,0,252,2089.0,TRU,2019_YR
583,434,1,0,351,2351.0,TRU,2019_YR
583,441,1,0,460,2691.0,TRU,2019_YR
583,442,1,0,73,3069.0,TRU,2019_YR
583,451,1,0,985,2001.0,TRU,2019_YR
583,452,1,0,122,2483.0,TRU,2019_YR
583,461,1,0,553,1985.0,TRU,2019_YR
583,471,1,0,3,,TRU,2019_YR
583,481,1,0,3,,TRU,2019_YR
583,491,1,0,3,,TRU,2019_YR
583,501,1,0,10,,TRU,2019_YR
583,51,1,0,3,,TRU,2019_YR
583,511,1,0,31,3109.0,TRU,2019_YR
583,512,1,0,217,2776.0,TRU,2019_YR
583,521,1,0,1,,TRU,2019_YR
583,522,1,0,110,2410.0,TRU,2019_YR
583,523,1,0,56,2155.0,TRU,2019_YR
583,531,1,0,1020,1960.0,TRU,2019_YR
583,532,1,0,376,2098.0,TRU,2019_YR
583,541,1,0,781,1630.0,TRU,2019_YR
583,542,1,0,1197,1628.0,TRU,2019_YR
583,551,1,0,644,1817.0,TRU,2019_YR
583,561,1,0,1792,1357.0,TRU,2019_YR
583,562,1,0,1464,1329.0,TRU,2019_YR
583,571,1,0,4828,1051.0,TRU,2019_YR
583,572,1,0,1028,1078.0,TRU,2019_YR
583,581,1,0,967,1037.0,TRU,2019_YR
583,582,1,0,307,794.0,TRU,2019_YR
583,583,1,0,27556,675.0,TRU,2019_YR
583,584,1,0,6899,836.0,TRU,2019_YR
583,585,1,0,504,713.0,TRU,2019_YR
583,591,1,0,4553,1023.0,TRU,2019_YR
583,592,1,0,563,851.0,TRU,2019_YR
583,593,1,0,556,1394.0,TRU,2019_YR
583,594,1,0,547,1028.0,TRU,2019_YR
583,601,1,0,1104,1583.0,TRU,2019_YR
583,602,1,0,3162,1576.0,TRU,2019_YR
583,603,1,0,1742,1694.0,TRU,2019_YR
583,611,1,0,68,1989.0,TRU,2019_YR
583,612,1,0,1095,1910.0,TRU,2019_YR
583,621,1,0,810,2089.0,TRU,2019_YR
583,631,1,0,13,,TRU,2019_YR
583,641,1,0,2,,TRU,2019_YR
583,662,1,0,1,,TRU,2019_YR
583,664,1,0,2,,TRU,2019_YR
583,671,1,0,3,,TRU,2019_YR
583,681,1,0,145,1250.0,TRU,2019_YR
583,691,1,0,9,,TRU,2019_YR
583,81,1,0,5,,TRU,2019_YR
583,91,1,0,54,5553.0,TRU,2019_YR
584,101,1,0,47,5690.0,TRU,2019_YR
584,102,1,0,4,,TRU,2019_YR
584,111,1,0,102,5699.0,TRU,2019_YR
584,112,1,0,21,5573.0,TRU,2019_YR
584,121,1,0,162,5513.0,TRU,2019_YR
584,122,1,0,4,,TRU,2019_YR
584,131,1,0,30,4913.0,TRU,2019_YR
584,132,1,0,7,,TRU,2019_YR
584,161,1,0,1,,TRU,2019_YR
584,181,1,0,71,5110.0,TRU,2019_YR
584,182,1,0,6,,TRU,2019_YR
584,191,1,0,10,,TRU,2019_YR
584,192,1,0,7,,TRU,2019_YR
584,201,1,0,6,,TRU,2019_YR
584,202,1,0,57,4460.0,TRU,2019_YR
584,211,1,0,23,4587.0,TRU,2019_YR
584,212,1,0,27,4669.0,TRU,2019_YR
584,221,1,0,21,,TRU,2019_YR
584,222,1,0,102,3687.0,TRU,2019_YR
584,231,1,0,86,3258.0,TRU,2019_YR
584,232,1,0,584,3934.0,TRU,2019_YR
584,261,1,0,54,3780.0,TRU,2019_YR
584,271,1,0,31,3887.0,TRU,2019_YR
584,281,1,0,89,3859.0,TRU,2019_YR
584,291,1,0,21,3180.0,TRU,2019_YR
584,292,1,0,121,3903.0,TRU,2019_YR
584,301,1,0,1381,3885.0,TRU,2019_YR
584,302,1,0,523,3421.0,TRU,2019_YR
584,31,1,0,129,6604.0,TRU,2019_YR
584,311,1,0,350,3792.0,TRU,2019_YR
584,312,1,0,376,3548.0,TRU,2019_YR
584,313,1,0,491,3018.0,TRU,2019_YR
584,314,1,0,1,,TRU,2019_YR
584,32,1,0,5,,TRU,2019_YR
584,321,1,0,61,2998.0,TRU,2019_YR
584,331,1,0,241,2804.0,TRU,2019_YR
584,332,1,0,23,3780.0,TRU,2019_YR
584,333,1,0,31,3402.0,TRU,2019_YR
584,334,1,0,56,3435.0,TRU,2019_YR
584,335,1,0,3,,TRU,2019_YR
584,336,1,0,27,3490.0,TRU,2019_YR
584,338,1,0,3,,TRU,2019_YR
584,339,1,0,1,,TRU,2019_YR
584,341,1,0,405,2826.0,TRU,2019_YR
584,351,1,0,41,3105.0,TRU,2019_YR
584,352,1,0,68,3223.0,TRU,2019_YR
584,361,1,0,8,,TRU,2019_YR
584,381,1,0,12,,TRU,2019_YR
584,391,1,0,37,3418.0,TRU,2019_YR
584,401,1,0,265,2776.0,TRU,2019_YR
584,41,1,0,50,5742.0,TRU,2019_YR
584,411,1,0,291,2975.0,TRU,2019_YR
584,412,1,0,431,2773.0,TRU,2019_YR
584,421,1,0,113,2635.0,TRU,2019_YR
584,422,1,0,143,2278.0,TRU,2019_YR
584,423,1,0,174,3019.0,TRU,2019_YR
584,431,1,0,181,2010.0,TRU,2019_YR
584,432,1,0,70,2257.0,TRU,2019_YR
584,433,1,0,191,2113.0,TRU,2019_YR
584,434,1,0,123,2544.0,TRU,2019_YR
584,441,1,0,147,2582.0,TRU,2019_YR
584,442,1,0,32,2815.0,TRU,2019_YR
584,451,1,0,166,2249.0,TRU,2019_YR
584,452,1,0,49,2611.0,TRU,2019_YR
584,461,1,0,452,1991.0,TRU,2019_YR
584,471,1,0,2,,TRU,2019_YR
584,481,1,0,2,,TRU,2019_YR
584,491,1,0,3,,TRU,2019_YR
584,501,1,0,6,,TRU,2019_YR
584,51,1,0,1,,TRU,2019_YR
584,511,1,0,80,3211.0,TRU,2019_YR
584,512,1,0,249,2952.0,TRU,2019_YR
584,521,1,0,1,,TRU,2019_YR
584,522,1,0,227,2484.0,TRU,2019_YR
584,523,1,0,55,2320.0,TRU,2019_YR
584,531,1,0,1312,2070.0,TRU,2019_YR
584,532,1,0,388,2152.0,TRU,2019_YR
584,541,1,0,530,1814.0,TRU,2019_YR
584,542,1,0,387,1697.0,TRU,2019_YR
584,551,1,0,779,1956.0,TRU,2019_YR
584,561,1,0,884,1319.0,TRU,2019_YR
584,562,1,0,1176,1412.0,TRU,2019_YR
584,571,1,0,3340,1070.0,TRU,2019_YR
584,572,1,0,717,1002.0,TRU,2019_YR
584,581,1,0,479,1005.0,TRU,2019_YR
584,582,1,0,108,1397.0,TRU,2019_YR
584,583,1,0,6963,849.0,TRU,2019_YR
584,584,1,0,8426,607.0,TRU,2019_YR
584,585,1,0,250,605.0,TRU,2019_YR
584,591,1,0,1273,1233.0,TRU,2019_YR
584,592,1,0,80,1545.0,TRU,2019_YR
584,593,1,0,164,1454.0,TRU,2019_YR
584,594,1,0,111,1432.0,TRU,2019_YR
584,601,1,0,1105,1552.0,TRU,2019_YR
584,602,1,0,2275,1578.0,TRU,2019_YR
584,603,1,0,815,1676.0,TRU,2019_YR
584,611,1,0,78,1889.0,TRU,2019_YR
584,612,1,0,673,2128.0,TRU,2019_YR
584,621,1,0,815,2146.0,TRU,2019_YR
584,631,1,0,14,,TRU,2019_YR
584,651,1,0,2,,TRU,2019_YR
584,663,1,0,2,,TRU,2019_YR
584,664,1,0,9,,TRU,2019_YR
584,671,1,0,4,,TRU,2019_YR
584,681,1,0,33,1984.0,TRU,2019_YR
584,691,1,0,7,,TRU,2019_YR
584,81,1,0,34,,TRU,2019_YR
584,91,1,0,116,5416.0,TRU,2019_YR
585,101,1,0,4,,TRU,2019_YR
585,102,1,0,1,,TRU,2019_YR
585,111,1,0,2,,TRU,2019_YR
585,112,1,0,1,,TRU,2019_YR
585,121,1,0,10,,TRU,2019_YR
585,122,1,0,1,,TRU,2019_YR
585,131,1,0,2,,TRU,2019_YR
585,132,1,0,9,,TRU,2019_YR
585,181,1,0,3,,TRU,2019_YR
585,182,1,0,9,,TRU,2019_YR
585,201,1,0,1,,TRU,2019_YR
585,202,1,0,6,,TRU,2019_YR
585,211,1,0,6,,TRU,2019_YR
585,212,1,0,4,,TRU,2019_YR
585,221,1,0,9,,TRU,2019_YR
585,222,1,0,1,,TRU,2019_YR
585,231,1,0,7,,TRU,2019_YR
585,232,1,0,13,,TRU,2019_YR
585,261,1,0,2,,TRU,2019_YR
585,271,1,0,1,,TRU,2019_YR
585,281,1,0,4,,TRU,2019_YR
585,291,1,0,1,,TRU,2019_YR
585,292,1,0,44,3420.0,TRU,2019_YR
585,301,1,0,70,3088.0,TRU,2019_YR
585,302,1,0,38,3087.0,TRU,2019_YR
585,31,1,0,2,,TRU,2019_YR
585,311,1,0,44,3634.0,TRU,2019_YR
585,312,1,0,12,,TRU,2019_YR
585,313,1,0,34,2962.0,TRU,2019_YR
585,321,1,0,8,,TRU,2019_YR
585,331,1,0,14,,TRU,2019_YR
585,332,1,0,2,,TRU,2019_YR
585,333,1,0,1,,TRU,2019_YR
585,334,1,0,5,,TRU,2019_YR
585,336,1,0,1,,TRU,2019_YR
585,338,1,0,1,,TRU,2019_YR
585,341,1,0,122,2701.0,TRU,2019_YR
585,351,1,0,3,,TRU,2019_YR
585,352,1,0,2,,TRU,2019_YR
585,391,1,0,1,,TRU,2019_YR
585,401,1,0,17,2923.0,TRU,2019_YR
585,41,1,0,2,,TRU,2019_YR
585,411,1,0,29,2978.0,TRU,2019_YR
585,412,1,0,23,2583.0,TRU,2019_YR
585,421,1,0,4,,TRU,2019_YR
585,422,1,0,6,,TRU,2019_YR
585,423,1,0,6,,TRU,2019_YR
585,431,1,0,5,,TRU,2019_YR
585,432,1,0,8,,TRU,2019_YR
585,433,1,0,11,,TRU,2019_YR
585,434,1,0,7,,TRU,2019_YR
585,441,1,0,14,2390.0,TRU,2019_YR
585,442,1,0,2,,TRU,2019_YR
585,451,1,0,11,,TRU,2019_YR
585,452,1,0,18,2086.0,TRU,2019_YR
585,461,1,0,17,1747.0,TRU,2019_YR
585,511,1,0,1,,TRU,2019_YR
585,512,1,0,2,,TRU,2019_YR
585,522,1,0,5,,TRU,2019_YR
585,523,1,0,1,,TRU,2019_YR
585,531,1,0,13,1676.0,TRU,2019_YR
585,532,1,0,5,,TRU,2019_YR
585,541,1,0,31,1386.0,TRU,2019_YR
585,542,1,0,19,1401.0,TRU,2019_YR
585,551,1,0,15,1929.0,TRU,2019_YR
585,561,1,0,25,1230.0,TRU,2019_YR
585,562,1,0,20,1218.0,TRU,2019_YR
585,571,1,0,75,1197.0,TRU,2019_YR
585,572,1,0,27,1014.0,TRU,2019_YR
585,581,1,0,66,793.0,TRU,2019_YR
585,582,1,0,4,,TRU,2019_YR
585,583,1,0,479,708.0,TRU,2019_YR
585,584,1,0,222,548.0,TRU,2019_YR
585,585,1,0,102,409.0,TRU,2019_YR
585,591,1,0,96,1136.0,TRU,2019_YR
585,592,1,0,36,1109.0,TRU,2019_YR
585,593,1,0,1,,TRU,2019_YR
585,594,1,0,9,,TRU,2019_YR
585,601,1,0,50,1130.0,TRU,2019_YR
585,602,1,0,73,1373.0,TRU,2019_YR
585,603,1,0,34,1503.0,TRU,2019_YR
585,611,1,0,1,,TRU,2019_YR
585,612,1,0,38,1764.0,TRU,2019_YR
585,621,1,0,28,1693.0,TRU,2019_YR
585,681,1,0,4,,TRU,2019_YR
585,691,1,0,1,,TRU,2019_YR
585,91,1,0,12,,TRU,2019_YR
591,101,1,0,290,6333.0,TRU,2019_YR
591,102,1,0,3,,TRU,2019_YR
591,11,1,0,4,,TRU,2019_YR
591,111,1,0,30,5612.0,TRU,2019_YR
591,112,1,0,2,,TRU,2019_YR
591,121,1,0,103,5589.0,TRU,2019_YR
591,122,1,0,4,,TRU,2019_YR
591,131,1,0,23,,TRU,2019_YR
591,132,1,0,4,,TRU,2019_YR
591,133,1,0,1,,TRU,2019_YR
591,181,1,0,33,5469.0,TRU,2019_YR
591,182,1,0,8,,TRU,2019_YR
591,191,1,0,1,,TRU,2019_YR
591,192,1,0,9,,TRU,2019_YR
591,201,1,0,6,,TRU,2019_YR
591,202,1,0,28,5146.0,TRU,2019_YR
591,21,1,0,3,,TRU,2019_YR
591,211,1,0,21,4962.0,TRU,2019_YR
